node_id,cluster_id,lat,lon,type,frequency,ship_count,type_distribution,detailed_type,node_count,final_type
2283,-1,23.11059654863496,113.31428754685108,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2284,-1,23.111202239527717,112.94670514979028,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2285,-1,23.111748229877648,112.94516633019335,turn_point,3,2,"{'turn_point': 1, 'waypoint': 1, 'stop_point': 1}",turn_point,1,low_frequency_point
2286,-1,23.11167790611427,113.37175841523488,waypoint,3,1,{'waypoint': 3},turn_point,1,low_frequency_point
2287,-1,23.112081415901976,113.93572367545406,waypoint,3,1,"{'waypoint': 2, 'stop_point': 1}",merge_point,1,low_frequency_point
2288,-1,23.112258383443987,113.93216758359061,turn_point,3,2,{'turn_point': 3},turn_point,1,low_frequency_point
2289,-1,23.112941968467933,113.22484100693606,waypoint,3,3,{'waypoint': 3},merge_point,1,low_frequency_point
2290,-1,23.113785380525368,112.94483650557235,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2291,-1,23.11443311253796,112.2212240365717,stop_point,3,2,"{'stop_point': 2, 'turn_point': 1}",turn_point,1,low_frequency_point
2292,-1,23.114505370617728,112.2277380197896,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2293,-1,23.114894117807367,112.22148500298249,turn_point,3,2,"{'turn_point': 2, 'stop_point': 1}",turn_point,1,low_frequency_point
2294,-1,23.1147790080245,112.94385638202573,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2295,-1,23.114731329029535,113.26095440263494,waypoint,3,1,{'waypoint': 3},turn_point,1,low_frequency_point
2296,-1,23.114812065160553,113.27578127775165,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2297,-1,23.114680432698474,113.93565962253929,turn_point,3,1,"{'turn_point': 2, 'stop_point': 1}",bifurcation_point,1,low_frequency_point
2298,-1,23.115437473812783,112.22292468192072,waypoint,3,2,"{'waypoint': 1, 'stop_point': 1, 'turn_point': 1}",turn_point,1,low_frequency_point
2299,-1,23.11529484237728,112.94428159652436,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2300,-1,23.115286621533997,113.22314078256493,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2301,-1,23.115657372556345,113.22235237051522,waypoint,3,2,"{'waypoint': 2, 'stop_point': 1}",turn_point,1,low_frequency_point
2302,-1,23.11640328954066,111.97270819621394,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2303,-1,23.116148673443234,113.26684912743612,waypoint,3,2,{'waypoint': 3},merge_point,1,low_frequency_point
2304,-1,23.116200241195397,113.27166662697779,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2305,-1,23.11675745184461,113.26717426459254,stop_point,3,2,"{'turn_point': 1, 'stop_point': 2}",turn_point,1,low_frequency_point
2306,-1,23.11668426161351,113.26775549070125,turn_point,3,2,"{'turn_point': 1, 'waypoint': 1, 'stop_point': 1}",turn_point,1,low_frequency_point
2307,-1,23.11664603716839,113.26820331102381,waypoint,3,2,"{'waypoint': 2, 'stop_point': 1}",turn_point,1,low_frequency_point
2308,-1,23.11728718993761,112.234578770026,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2309,-1,23.117125132403203,113.8552076094732,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2310,-1,23.11797795847369,112.23205774425355,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2311,-1,23.118424747366692,111.97265266734514,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2312,-1,23.118101740706496,112.94177112597386,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2313,-1,23.11873006579009,111.9721404860173,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2314,-1,23.118833253658053,112.56222245801827,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2315,-1,23.118914616203142,112.94131518607561,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2316,-1,23.118815206844484,113.66411695424627,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2317,-1,23.119280793577833,113.66486289125861,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2318,-1,23.120258139095075,112.93870063729621,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2319,-1,23.12091182174077,112.4012700213208,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2320,-1,23.120522587845898,112.40187526404522,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2321,-1,23.120585667273872,112.9396632400427,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2322,-1,23.12082519196555,113.65991790132787,stop_point,3,1,"{'turn_point': 1, 'stop_point': 2}",merge_point,1,low_frequency_point
2323,-1,23.12120232669263,113.65993487458344,waypoint,3,3,"{'turn_point': 1, 'waypoint': 2}",merge_point,1,low_frequency_point
2324,-1,23.12182976008617,112.2519773250776,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2325,-1,23.12182925009095,112.9373086637724,waypoint,3,3,{'waypoint': 3},merge_point,1,low_frequency_point
2326,-1,23.12171564728058,113.6602567502639,waypoint,3,1,"{'waypoint': 2, 'stop_point': 1}",turn_point,1,low_frequency_point
2327,-1,23.122495004492347,113.66231491039044,turn_point,3,1,"{'turn_point': 1, 'stop_point': 1, 'waypoint': 1}",bifurcation_point,1,low_frequency_point
2328,-1,23.122759988856473,112.40227148769107,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2329,-1,23.12276090673376,112.93584314648672,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2330,-1,23.1232342040022,112.93618967387023,waypoint,3,3,{'waypoint': 3},merge_point,1,low_frequency_point
2331,-1,23.125253842083165,112.9331485321298,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2332,-1,23.125549234565398,113.22027696217798,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2333,-1,23.126305447289198,112.93286483936738,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2334,-1,23.126159934639958,113.68920058848687,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2335,-1,23.12715070061891,112.39866821104273,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2336,-1,23.127169415227517,112.93071181456462,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2337,-1,23.127716593794606,113.22011542688601,waypoint,3,3,{'waypoint': 3},merge_point,1,low_frequency_point
2338,-1,23.12824086832827,112.3971080125404,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2339,-1,23.128213745646196,113.21970512780793,waypoint,3,3,{'waypoint': 3},merge_point,1,low_frequency_point
2340,-1,23.128388087274345,113.77590315019435,waypoint,3,2,{'waypoint': 3},merge_point,1,low_frequency_point
2341,-1,23.128817850881052,112.39612419859691,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2342,-1,23.128593714708572,112.39664325672673,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2343,-1,23.12934290868908,113.75977009530907,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2344,-1,23.12982023320915,112.39481823818596,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2345,-1,23.129830065532683,112.57036346958098,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2346,-1,23.130274300355143,112.56959318398681,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2347,-1,23.13036722407683,112.92476716096019,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2348,-1,23.130760464091257,112.57016442747273,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2349,-1,23.130798949505657,113.69870161832485,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2350,-1,23.130678877850592,113.7520879253245,turn_point,3,2,"{'stop_point': 1, 'turn_point': 2}",turn_point,1,low_frequency_point
2351,-1,23.131087145207648,112.27224273251734,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2352,-1,23.131153243448907,112.37008234377313,stop_point,3,2,"{'stop_point': 2, 'waypoint': 1}",turn_point,1,low_frequency_point
2353,-1,23.131272990718553,112.5716816364011,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2354,-1,23.13129955562226,113.80777966175174,waypoint,3,3,{'waypoint': 3},bifurcation_point,1,low_frequency_point
2355,-1,23.131852146121517,112.27313339481509,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2356,-1,23.131619984974048,112.92422609436481,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2357,-1,23.132251651914185,112.5713042905531,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2358,-1,23.13305957234529,111.88678743452097,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2359,-1,23.1329408957039,111.9488908395976,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2360,-1,23.132741032656202,111.95320571979245,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2361,-1,23.132763527134546,112.27522622753806,waypoint,3,3,{'waypoint': 3},merge_point,1,low_frequency_point
2362,-1,23.132694741981645,112.5724833897657,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2363,-1,23.132705500985765,112.92085117360439,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2364,-1,23.13322610916106,111.9486493449195,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2365,-1,23.133266509805082,111.95125824478778,waypoint,3,3,{'waypoint': 3},merge_point,1,low_frequency_point
2366,-1,23.133848969276666,113.74766768414803,waypoint,3,3,"{'waypoint': 1, 'turn_point': 1, 'stop_point': 1}",merge_point,1,low_frequency_point
2367,-1,23.13484204160694,111.77125653336198,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2368,-1,23.134869168787773,111.88288895044924,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2369,-1,23.135317705698696,111.77682124464172,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2370,-1,23.135357172683715,113.7441858837672,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2371,-1,23.136201361678,112.27782363744984,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2372,-1,23.136551108246525,112.278372444229,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2373,-1,23.13628366172112,112.90876620999313,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2374,-1,23.136356209170824,112.90968738765442,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2375,-1,23.13709004295357,112.90748006709532,waypoint,3,1,{'waypoint': 3},turn_point,1,low_frequency_point
2376,-1,23.136936322532918,112.90828216943804,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2377,-1,23.13719389993331,112.90573005587896,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2378,-1,23.1373308029597,113.22176718935606,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2379,-1,23.138002905643535,112.90558699994045,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2380,-1,23.13771106476575,112.90620080011057,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2381,-1,23.13831717331072,112.90315463771579,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2382,-1,23.138298640686614,112.90384319437288,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2383,-1,23.138147240381254,112.90519951463251,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2384,-1,23.138407765532293,113.70672109147124,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2385,-1,23.13949426375676,112.57411645636518,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2386,-1,23.139411422719316,112.90093232668964,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2387,-1,23.140701584601903,112.57475326319121,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2388,-1,23.140791391022447,113.73645344018777,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2389,-1,23.14131024668437,112.57484903044129,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2390,-1,23.14150062705769,112.5754632871501,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2391,-1,23.1422462286941,112.57597846856933,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2392,-1,23.142446759815726,113.73220863477597,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2393,-1,23.142651781429493,111.85363864115855,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2394,-1,23.142886744715714,112.8958214600562,waypoint,3,3,{'waypoint': 3},merge_point,1,low_frequency_point
2395,-1,23.142700224047605,112.89622017893505,waypoint,3,3,{'waypoint': 3},merge_point,1,low_frequency_point
2396,-1,23.14274602288457,113.72837567645674,waypoint,3,3,{'waypoint': 3},merge_point,1,low_frequency_point
2397,-1,23.14338901988394,112.89633228207157,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2398,-1,23.143736865983993,112.79570165472349,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2399,-1,23.143695260532564,112.79726210430238,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2400,-1,23.144295736217003,112.57667487333488,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2401,-1,23.144333034520642,112.79524251939158,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2402,-1,23.144121234384002,112.79926727702157,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2403,-1,23.144394585262052,112.89276126724674,waypoint,3,2,"{'waypoint': 2, 'stop_point': 1}",turn_point,1,low_frequency_point
2404,-1,23.144166388845875,112.89519187642851,waypoint,3,3,{'waypoint': 3},merge_point,1,low_frequency_point
2405,-1,23.144625178414444,112.79472041640963,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2406,-1,23.144724492539286,112.7957216452151,waypoint,3,3,{'waypoint': 3},merge_point,1,low_frequency_point
2407,-1,23.14551741659785,112.57799362009757,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2408,-1,23.145300460764144,112.79434801432198,waypoint,3,3,{'waypoint': 3},merge_point,1,low_frequency_point
2409,-1,23.145187517173117,112.79564604323475,waypoint,3,3,{'waypoint': 3},merge_point,1,low_frequency_point
2410,-1,23.14515467790382,112.80387905585258,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2411,-1,23.145232731149207,112.89189768578585,waypoint,3,2,"{'waypoint': 1, 'turn_point': 1, 'stop_point': 1}",turn_point,1,low_frequency_point
2412,-1,23.145772207531934,112.79771398206093,waypoint,3,3,"{'waypoint': 2, 'stop_point': 1}",turn_point,1,low_frequency_point
2413,-1,23.146039771807168,112.89169971222823,turn_point,3,1,"{'turn_point': 1, 'stop_point': 1, 'waypoint': 1}",turn_point,1,low_frequency_point
2414,-1,23.146223430394162,112.79370350070418,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2415,-1,23.146168643698093,112.79479623398318,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2416,-1,23.14618526821921,112.79628474277122,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2417,-1,23.146178139732708,112.80445906080931,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2418,-1,23.146620918428223,112.79320217550377,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2419,-1,23.147723652128622,112.79370839371477,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2420,-1,23.148371009226658,112.7925271671597,waypoint,3,2,"{'turn_point': 1, 'waypoint': 2}",turn_point,1,low_frequency_point
2421,-1,23.14904880471142,112.88620392936053,stop_point,3,1,"{'waypoint': 1, 'stop_point': 2}",turn_point,1,low_frequency_point
2422,-1,23.148985650355336,112.88834069002365,waypoint,3,1,"{'waypoint': 1, 'turn_point': 1, 'stop_point': 1}",turn_point,1,low_frequency_point
2423,-1,23.14893503001217,112.88867139502025,waypoint,3,3,"{'waypoint': 2, 'stop_point': 1}",turn_point,1,low_frequency_point
2424,-1,23.14936210881054,112.88977764328514,waypoint,3,3,{'waypoint': 3},merge_point,1,low_frequency_point
2425,-1,23.149800847527533,112.88983750826428,waypoint,3,3,{'waypoint': 3},merge_point,1,low_frequency_point
2426,-1,23.150389791120677,112.8886329773929,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2427,-1,23.151286796610293,112.58180277288552,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2428,-1,23.151084051363927,112.88868394148288,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2429,-1,23.15290527208165,112.88381021338239,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2430,-1,23.1532044690254,112.88322386232682,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2431,-1,23.153762709335478,111.70673100503495,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2432,-1,23.153535830297017,112.81378723518343,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2433,-1,23.153870643792214,112.81531179790926,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2434,-1,23.153859724816524,112.88232314595238,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2435,-1,23.154000990744787,112.88322421838762,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2436,-1,23.153852903508678,113.21133559856253,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2437,-1,23.154325361294536,112.81466450899937,waypoint,3,3,{'waypoint': 3},merge_point,1,low_frequency_point
2438,-1,23.15479205708515,111.70015743245942,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2439,-1,23.154797082070598,111.71427431760641,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2440,-1,23.154845924856925,111.71528557133956,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2441,-1,23.154628718345247,113.21124653479235,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2442,-1,23.155201244496997,113.21134123053258,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2443,-1,23.156097329186693,112.87674349347662,waypoint,3,2,{'waypoint': 3},turn_point,1,low_frequency_point
2444,-1,23.156245443712436,112.35074406256687,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2445,-1,23.156289720373223,112.78517175838385,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2446,-1,23.15619898873588,112.81871277159723,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
2447,-1,23.156776552502617,112.81982025343241,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
